id,imdb_genres
1648,"Comedy,Fantasy,Music"
1649,"Crime,Drama,Mystery"
1650,"Crime,Drama,Thriller"
1652,"Drama,Music"
1653,"Comedy,Drama"
1655,"Crime,Drama"
1656,"Biography,Comedy,Drama"
1657,"Comedy,Horror"
1658,"Comedy,Drama,Romance"
1662,Comedy
1663,"Comedy,Sport"
1665,"Comedy,Drama"
1667,"Comedy,Sport"
1668,"Comedy,Drama,Romance"
1669,"Drama,Romance,Sci-Fi"
1674,"Adventure,Animation,Family"
1675,"Action,History,War"
1676,"Comedy,Crime,Mystery"
1678,"Comedy,Drama,Sport"
1680,"Drama,Romance"
1681,"Comedy,Romance"
1682,"Action,Adventure,Sci-Fi"
1683,"Action,Crime,Thriller"
1687,"Action,Adventure,Sci-Fi"
1689,"Adventure,Comedy,Family"
1691,"Biography,Drama,Musical"
1692,"Action,Adventure,Thriller"
1694,"Adventure,Drama,Western"
1695,"Drama,Romance,War"
1696,"Comedy,Drama"
1697,"Action,Adventure,Drama"
1708,"Adventure,Comedy,Family"
1710,"Drama,War"
1713,"Adventure,Comedy,Sci-Fi"
1714,"Mystery,Thriller"
1717,"Drama,Western"
1723,"Crime,Drama,Thriller"
1725,Comedy
1727,"Action,Adventure,Animation"
1729,"Crime,Drama,Romance"
1730,"Comedy,Drama"
1731,Drama
1733,"Comedy,Romance"
1736,"Crime,Drama,Thriller"
1737,"Documentary,Horror"
1739,"Crime,Drama,Romance"
1741,Drama
1742,"Comedy,Crime,Drama"
1743,"Adventure,Drama,Fantasy"
1745,"Comedy,Drama,Romance"
1746,"Crime,Mystery,Thriller"
1747,"Adventure,Comedy,Drama"
1748,"Adventure,Comedy,Family"
1751,"Action,Crime,Thriller"
1753,"Action,Thriller"
1754,"Drama,Western"
1757,"Comedy,Drama"
1758,"Biography,Drama,History"
1759,"Biography,Drama"
1761,"Action,Comedy"
1763,"Comedy,Crime"
1765,"Drama,Romance,Western"
1766,"Adventure,Drama,Music"
1768,"Crime,Drama,Romance"
1770,"Drama,Western"
1771,"Drama,Western"
1772,"Crime,Drama"
1774,"Comedy,Crime"
1775,Comedy
1776,"Comedy,History,Musical"
1777,"Comedy,Mystery,Thriller"
1778,"Action,Adventure,Fantasy"
1780,"Drama,Romance"
1781,"Adventure,Comedy,Crime"
1783,Sci-Fi
1786,"Comedy,Romance"
1789,"Drama,Western"
1790,"Action,Crime,Sci-Fi"
1792,Drama
1794,"Adventure,Drama,Thriller"
1797,"Comedy,Crime,Fantasy"
1798,"Action,Crime,Horror"
1802,"Drama,Mystery,Thriller"
1805,"Drama,War"
1806,"Action,Adventure,Thriller"
1808,"Comedy,Drama,Romance"
1809,"Crime,Drama,Thriller"
1812,"Horror,Sci-Fi"
1817,Comedy
1820,"Crime,Drama,Romance"
1821,Drama
1826,Drama
1827,"Comedy,Drama"
1828,"Drama,War,Western"
1830,"Drama,Romance"
1831,"Drama,Sci-Fi,Thriller"
1832,"Comedy,Drama,Romance"
1833,"Comedy,Music,Romance"
1834,"Comedy,Family,Fantasy"
1835,"Drama,Horror,Mystery"
1836,"Comedy,Horror"
1840,"Drama,Horror,Sci-Fi"
1845,"Biography,Drama,History"
1848,"Adventure,Comedy,Fantasy"
1850,"Drama,History,War"
1853,"Adventure,Animation,Comedy"
1856,"Horror,Thriller"
1860,"Documentary,History,Music"
1861,"Comedy,Drama,Romance"
1862,"Biography,Drama,Music"
1863,"Action,Crime,Thriller"
1864,"Comedy,Drama"
1865,"Comedy,Drama"
1867,"Comedy,Drama,Family"
1869,"Comedy,Drama"
1872,"Adventure,Animation,Drama"
1873,"Comedy,Family,Romance"
1874,"Drama,Thriller"
1877,"Crime,Drama,Thriller"
1878,"Drama,Romance"
1880,"Comedy,Drama"
1884,"Comedy,Crime,Musical"
1885,"Crime,Mystery,Thriller"
1886,"Adult,Comedy,Romance"
1887,"Adventure,Animation,Comedy"
1888,"Crime,Drama"
1889,"Comedy,Horror"
1891,"Adventure,Drama,Fantasy"
1892,"Comedy,Musical,Romance"
1893,"Action,Drama,Romance"
1896,"Drama,History,Romance"
1897,"Drama,Thriller"
1898,"Comedy,Romance"
1899,"Action,Adventure,Sci-Fi"
1900,"Comedy,Romance"
1904,"Comedy,Sport"
1905,"Comedy,Family,Music"
1909,"Action,Crime,Drama"
1910,Drama
1911,"Comedy,Romance"
1913,"Comedy,Sport"
1914,"Action,Adventure,Drama"
1915,"Comedy,Drama,Romance"
1916,"Comedy,Romance"
1918,"Comedy,Drama,Family"
1919,"Action,Horror,Sci-Fi"
1921,Crime
1922,"Drama,Mystery,Romance"
1924,"Comedy,Music"
1925,"Action,Crime,Thriller"
1926,"Adventure,Comedy,Family"
1927,"Comedy,Romance,Sci-Fi"
1928,Comedy
1931,"Documentary,History"
1932,"Action,Adventure,Fantasy"
1933,Drama
1937,"Comedy,Horror"
1938,Drama
1940,"Action,Adventure,Thriller"
1941,"Animation,Family,Fantasy"
1944,"Action,Adventure,Fantasy"
1945,"Crime,Drama,Mystery"
1953,"Action,Crime,Thriller"
1955,"Comedy,Fantasy,Musical"
1956,"Comedy,Crime,Drama"
1958,"Crime,Drama"
1961,"Adventure,Drama,Family"
1963,"Drama,Romance"
1964,"Crime,Drama"
1965,"Biography,Comedy,Drama"
1966,"Comedy,Music"
1967,"Comedy,Drama,Romance"
1973,"Horror,Sci-Fi,Thriller"
1974,"Comedy,Crime,Drama"
1975,"Drama,Thriller"
1976,"Biography,Crime,Drama"
1978,"Adventure,Fantasy"
1983,"Comedy,Family,Sci-Fi"
1984,"Adventure,Comedy"
1986,"Action,Adventure,Comedy"
1987,"Action,Adventure,Animation"
1988,"Adventure,Animation,Comedy"
1989,"Adventure,Horror"
1990,"Adventure,Drama,Thriller"
1992,"Action,Drama,Fantasy"
1993,"Action,Crime,Thriller"
1994,Comedy
1995,"Drama,Romance,War"
1998,"Drama,Mystery,Thriller"
1999,Comedy
2001,"Comedy,Crime,Drama"
2002,Comedy
2008,"Adventure,Animation,Comedy"
2012,"Music,Sci-Fi"
2013,"Comedy,Fantasy,Mystery"
2015,"Comedy,Horror,Musical"
2016,"Action,Crime,Thriller"
2017,"Comedy,Drama,Romance"
2021,"Adventure,Horror,Thriller"
2023,"Animation,Comedy,Musical"
2024,"Comedy,Horror"
2027,"Action,Drama"
2028,"Comedy,Horror,Sci-Fi"
2029,"Horror,Thriller"
2031,"Horror,Thriller"
2033,"Biography,Drama"
2037,"Comedy,Fantasy,Horror"
2038,"Drama,Romance,Sci-Fi"
2041,"Adventure,Comedy,Crime"
2042,"Biography,Drama"
2044,"Action,Comedy,Fantasy"
2045,"Drama,Sci-Fi"
2046,"Crime,Drama,Romance"
2048,"Action,Adventure,Thriller"
2050,"Comedy,Drama,Music"
2051,"Adventure,Animation,Crime"
2055,"Comedy,Drama,Sport"
2056,"Drama,Thriller,War"
2059,"Comedy,Crime,Drama"
2063,"Comedy,Romance"
2065,"Comedy,Drama"
2066,"Drama,War"
2073,"Drama,Fantasy"
2074,Romance
2075,"Adventure,Biography,Drama"
2080,Comedy
2081,"Action,Comedy,Sport"
2083,"Adventure,Comedy,Musical"
2085,"Comedy,Drama"
2087,"Drama,War"
2088,"Adventure,Animation,Drama"
2089,"Action,Crime,Thriller"
2090,"Drama,Thriller"
2091,"Crime,Drama,Film-Noir"
2095,"Comedy,Crime"
2096,"Comedy,Crime,Drama"
2097,"Adventure,Family,Fantasy"
2098,"Comedy,Drama,Family"
2101,"Comedy,Drama"
2108,"Crime,Drama,Romance"
2109,"Action,Adventure,Animation"
2110,"Action,Adventure,Thriller"
2112,"Comedy,Drama"
2113,"Adventure,Drama,Family"
2115,"Action,Crime,Drama"
2117,"Action,Family,Fantasy"
2118,"Action,Family,Sci-Fi"
2119,"Animation,Drama,Family"
2120,"Adventure,Family,Fantasy"
2121,"Action,Adventure,Sci-Fi"
2122,"Action,Fantasy,Sci-Fi"
2123,"Adventure,Fantasy,Sci-Fi"
2124,"Action,Horror,Sci-Fi"
2125,"Comedy,Romance"
2127,"Adventure,Comedy,Fantasy"
2130,"Biography,Drama"
2131,Horror
2133,"Adventure,Comedy,Drama"
2134,"Comedy,Drama,Romance"
2135,"Comedy,Romance"
2136,"Biography,Drama,Sport"
2137,"Drama,Romance"
2138,"Action,Crime,Drama"
2142,"Crime,Drama,Film-Noir"
2143,"Adventure,Comedy,Crime"
2145,"Comedy,Drama,Romance"
2146,Comedy
2148,"Action,Crime,Thriller"
2150,"Action,Adventure,Comedy"
2151,"Comedy,Mystery"
2152,"Drama,Music"
2153,"Drama,Romance,War"
2154,"Drama,Musical,Romance"
2156,"Action,Adventure,Thriller"
2158,"Adventure,Family,Fantasy"
2159,"Action,Comedy"
2160,"Action,Adventure,Thriller"
2161,"Action,Comedy,Drama"
2162,Comedy
2163,Comedy
2164,"Comedy,War"
2165,Comedy
2166,"Action,Comedy,Crime"
2167,"Documentary,Music"
2172,"Action,Sci-Fi,Thriller"
2176,Musical
2177,"Action,Crime,Thriller"
2179,"Crime,Drama"
2180,"Comedy,Fantasy,Horror"
2183,"Comedy,Drama,Musical"
2187,"Comedy,Romance"
2194,"Drama,Horror,Mystery"
2197,"Comedy,Drama,Family"
2198,Drama
2199,"Comedy,Drama,Family"
2202,"Biography,Crime,Documentary"
2203,"Comedy,Horror"
2204,"Action,Adventure,Sci-Fi"
2205,"Action,Adventure,Comedy"
2206,"Comedy,Drama,Romance"
2207,"Documentary,Drama,War"
2209,"Animation,Comedy,Fantasy"
2210,"Crime,Drama,Thriller"
2211,"Comedy,Mystery,Thriller"
2213,"Horror,Mystery"
2214,"Horror,Mystery"
2215,"Comedy,Sport"
2216,Drama
2217,"Comedy,Mystery"
2220,"Action,Adventure,Mystery"
2224,"Action,Comedy,Drama"
2226,Drama
2227,"Horror,Sci-Fi"
2230,"Comedy,Drama,Romance"
2233,"Comedy,Fantasy,Romance"
2238,"Comedy,Drama,Music"
2241,"Comedy,Family,Romance"
2242,"Action,Adventure,Sci-Fi"
2247,"Comedy,Drama,Horror"
2248,"Crime,Drama"
2251,"Comedy,Romance"
2252,"Action,Adventure,Crime"
2257,"Comedy,Romance"
2260,"Crime,Mystery,Thriller"
2263,"Horror,Sci-Fi"
2264,"Comedy,Drama"
2265,"Action,Comedy,Fantasy"
2266,"Action,Crime,Drama"
2267,"Adventure,Animation,Comedy"
2269,"Action,Horror,Sci-Fi"
2273,"Action,Comedy,Fantasy"
2274,Drama
2275,"Drama,Romance,War"
2277,"Drama,Romance,War"
2278,Comedy
2282,"Horror,Mystery"
2284,"Crime,Horror,Mystery"
2286,"Action,Adventure,Comedy"
2289,"Drama,Romance"
2290,"Comedy,Drama,Romance"
2292,"Drama,War"
2297,"Drama,War"
2298,"Comedy,Romance"
2299,"Biography,Documentary"
2301,"Comedy,Drama"
2303,"Action,Adventure,Sci-Fi"
2307,"Action,Drama,Horror"
2308,"Drama,Music"
2310,"Adventure,Drama,War"
2313,Documentary
2314,"Drama,History,Romance"
2315,"Horror,Romance,Sci-Fi"
2316,Horror
2317,Drama
2320,Drama
2321,"Adventure,Drama"
2323,Comedy
2324,Drama
2325,"Comedy,Drama"
2328,"Action,Biography,Drama"
2329,"Action,Adventure,Comedy"
2330,"Action,Adventure,Animation"
2331,"Action,Adventure,Comedy"
2332,Comedy
2334,"Documentary,Sport"
2335,"Action,Adventure,Drama"
2336,"Comedy,Fantasy,Horror"
2337,"Comedy,Family,Fantasy"
2338,"Action,Drama,Sport"
2340,"Action,Comedy,Family"
2341,"Action,Adventure,Drama"
2343,"Action,Comedy"
2347,"Action,Comedy,Fantasy"
2348,"Action,Comedy,Crime"
2349,"Drama,Romance,War"
2350,"Action,Adventure,Animation"
2351,"Drama,War"
2352,Drama
2353,"Action,Sci-Fi"
2354,"Comedy,Fantasy"
2355,Comedy
2356,"Horror,Mystery,Thriller"
2357,"Action,Drama,Family"
2360,Comedy
2361,"Crime,Drama,Music"
2362,"Family,Musical"
2363,"Comedy,Horror,Mystery"
2364,"Crime,Drama,Thriller"
2365,"Crime,Drama,Thriller"
2366,"Comedy,Drama,Musical"
2367,"Crime,Drama,Romance"
2369,"Action,Comedy"
2370,"Action,Comedy,Crime"
2376,"Action,Adventure,Sci-Fi"
2377,Drama
2380,"Crime,Drama,Mystery"
2385,Action
2387,"Animation,Comedy,Family"
2388,"Action,Adventure,Comedy"
2391,"Drama,History"
2392,"Action,Adventure,Sci-Fi"
2394,"Comedy,Romance,Sport"
2397,"Adventure,Drama,Family"
2399,"Comedy,Drama"
2405,"Drama,Horror,Sci-Fi"
2406,"Comedy,Horror"
2407,"Action,Adventure,Comedy"
2409,"Horror,Mystery,Thriller"
2411,"Action,Crime,Drama"
2412,"Action,Drama,Western"
2414,"Comedy,Fantasy,Romance"
2415,"Action,Adventure,Comedy"
2416,"Comedy,Sport"
2418,"Action,Drama,Thriller"
2419,"Comedy,Drama"
2420,"Action,Crime,Drama"
2422,"Comedy,Drama,Romance"
2425,"Comedy,Drama,Romance"
2426,"Comedy,Crime"
2427,"Comedy,Drama,Horror"
2430,Comedy
2431,"Action,Comedy"
2434,"Comedy,Crime"
2435,"Drama,Music,Romance"
2436,"Action,Comedy,Crime"
2437,"Animation,Comedy,Sci-Fi"
2438,"Crime,Drama,Film-Noir"
2440,"Comedy,Drama,Fantasy"
2442,"Crime,Drama,Thriller"
2444,"Adventure,Animation,Drama"
2445,"Comedy,Family,Fantasy"
2448,"Comedy,Drama,Family"
2449,"Biography,Drama,Fantasy"
2453,"Comedy,Fantasy"
2454,"Action,Adventure,Comedy"
2455,"Comedy,Family"
2456,"Comedy,Romance"
2457,"Action,Comedy,Crime"
2459,"Biography,Drama,War"
2461,Drama
2462,"Action,Crime,Drama"
2465,"Drama,Music"
2469,"Comedy,Drama,Music"
2470,"Adventure,Drama,Romance"
2472,"Action,Crime,Drama"
2473,"Action,Crime,Drama"
2477,"Drama,Horror"
2480,"Crime,Drama,Film-Noir"
2481,"Crime,Drama,Romance"
2483,"Crime,Drama,Thriller"
2484,"Action,Crime,Drama"
2485,"Drama,Romance"
2486,"Drama,Horror,Sci-Fi"
2489,"Drama,History"
2497,"Comedy,Romance"
2498,"Action,Crime,Thriller"
2499,"Action,Comedy,Crime"
2500,"Action,Crime,Thriller"
2501,"Action,Crime,Thriller"
2503,"Crime,Drama,Thriller"
2504,"Comedy,Musical"
2506,Drama
2510,"Action,Adventure,Comedy"
2511,"Adventure,Animation,Comedy"
2516,"Comedy,Romance"
2517,"Action,Adventure,Sci-Fi"
2519,"Action,Adventure,Sci-Fi"
2522,"Adventure,Drama,Family"
2523,"Drama,Romance"
2524,"Action,Adventure,Family"
2527,"Comedy,Family,Fantasy"
2529,"Action,Horror,Sci-Fi"
2531,"Action,Adventure,Comedy"
2532,"Adventure,Drama,Romance"
2533,"Action,Crime,Mystery"
2534,"Adventure,Animation,Drama"
2536,Comedy
2538,"Action,Drama,War"
2539,Comedy
2541,"Comedy,Fantasy,Horror"
2542,"Action,Comedy,Crime"
2543,"Comedy,Drama"
2546,"Biography,Drama,History"
2548,"Comedy,Drama,Romance"
2550,"Documentary,Drama,Family"
2552,"Comedy,Sport"
2553,Comedy
2555,"Action,Sci-Fi"
2558,"Comedy,Drama,Family"
2561,"Comedy,Musical,Romance"
2562,"Comedy,Sci-Fi"
2563,Drama
2564,Horror
2566,Horror
2567,"Drama,Fantasy,Romance"
2568,"Comedy,Crime,Drama"
2569,"Drama,Fantasy,Mystery"
2570,"Action,Comedy,Crime"
2571,"Action,Crime,Drama"
2572,"Biography,Drama,Fantasy"
2573,"Action,Crime,Drama"
2574,"Action,Adventure,Family"
2576,"Action,Drama,Thriller"
2577,"Comedy,Musical"
2579,"Action,Adventure,Comedy"
2581,Horror
2582,"Comedy,Crime,Mystery"
2583,"Adventure,Animation,Comedy"
2589,"Adventure,Comedy,Family"
2596,"Comedy,Family,Romance"
2597,Documentary
2598,"Adventure,Comedy,Romance"
2599,"Comedy,Crime,Drama"
2602,"Comedy,Crime"
2606,"Action,Adventure,Comedy"
2607,"Comedy,Family,Fantasy"
2609,Comedy
2610,"Comedy,Drama,Romance"
2612,Drama
2616,"Comedy,Drama"
2617,Comedy
2618,"Comedy,Fantasy,Horror"
2622,"Family,Sci-Fi"
2623,"Animation,Comedy,Drama"
2628,"Action,Adventure,Animation"
2636,"Drama,Romance"
2637,"Action,Crime,Drama"
2638,"Comedy,Drama,Romance"
2640,Comedy
2641,"Crime,Drama,Sport"
2643,"Comedy,Drama"
2645,"Adventure,Comedy,Family"
2647,Music
2648,"Horror,Thriller"
2649,"Adventure,Drama,Western"
2651,"Crime,Drama,Thriller"
2654,"Drama,Romance"
2655,"Drama,Music,Romance"
2661,"Horror,Sci-Fi"
2663,"Comedy,Romance"
2666,"Action,Crime,Drama"
2669,"Adventure,Drama,Family"
2670,"Adventure,Comedy,Drama"
2671,"Crime,Drama,Thriller"
2673,"Comedy,Drama,Fantasy"
2678,"Action,Adventure,Animation"
2681,"Comedy,Drama,Music"
2682,"Comedy,Drama,Romance"
2685,"Action,Adventure,Family"
2686,"Comedy,Drama,Music"
2688,Drama
2691,"Crime,Drama,Mystery"
2693,"Crime,Drama,Romance"
2694,"Action,Comedy"
2699,"Action,Adventure,Thriller"
2701,"Biography,Drama,History"
2704,"Comedy,Drama"
2707,"Drama,Film-Noir,Thriller"
2708,"Adventure,Drama"
2709,"Drama,History,Romance"
2710,"Comedy,Thriller"
2711,"Drama,Romance"
2715,Drama
2717,"Comedy,Drama"
2718,"Adventure,Family,Fantasy"
2726,"Adventure,Drama,Western"
2728,"Action,Adventure,Romance"
2731,"Horror,Mystery,Thriller"
2733,Documentary
2734,"Drama,Film-Noir,Thriller"
2735,"Comedy,Crime,Sci-Fi"
2736,Drama
2737,"Action,Horror,Sci-Fi"
2741,"Action,Mystery,Sci-Fi"
2743,"Adventure,Drama,Family"
2746,"Action,Adventure,Comedy"
2751,"Comedy,Drama,Romance"
2752,"Comedy,Music"
2753,"Drama,Romance"
2756,"Comedy,Crime"
2757,"Comedy,Drama"
2758,"Action,Comedy,Crime"
2760,"Comedy,Romance"
2763,"Comedy,Romance"
2764,"Drama,Film-Noir,Mystery"
2765,"Drama,Musical,Romance"
2768,"Adventure,Comedy"
2769,"Comedy,Fantasy,Horror"
2770,"Sci-Fi,Thriller"
2773,"Biography,Crime,Drama"
2774,"Adventure,Comedy"
2775,"Adventure,Drama,Romance"
2777,"Comedy,Romance"
2780,"Action,Crime,Drama"
2785,"Animation,Drama,Fantasy"
2786,"Comedy,Crime,Drama"
2788,"Crime,Thriller"
2790,"Comedy,Drama,Romance"
2794,"Biography,Drama"
2795,"Action,Comedy,Crime"
2799,"Horror,Sci-Fi"
2800,"Action,Adventure,Animation"
2801,"Action,Adventure,Comedy"
2802,"Action,Adventure,Comedy"
2805,"Drama,Romance"
2806,Drama
2807,Drama
2808,"Comedy,Drama,History"
2809,"Drama,Romance"
2814,"Biography,Drama"
2816,"Comedy,Drama"
2817,Drama
2818,"Comedy,Drama"
2819,"Drama,Romance,Thriller"
2820,Drama
2821,"Comedy,Romance"
2826,"Action,Comedy,Sci-Fi"
2827,"Crime,Drama,Thriller"
2828,"Drama,Music"
2829,"Action,Adventure,Romance"
2830,"Adventure,Animation,Comedy"
2831,"Action,Comedy,Romance"
2833,"Crime,Drama,History"
2834,"Documentary,Music"
2835,"Biography,Drama,Music"
2837,"Drama,Romance"
2842,"Drama,Family,Fantasy"
2844,"Drama,Romance"
2847,"Fantasy,Horror"
2850,"Drama,Romance"
2851,"Adventure,Animation,Comedy"
2852,"Comedy,Drama,Romance"
2854,"Horror,Sci-Fi"
2858,"Crime,Drama,Romance"
2859,"Horror,Sci-Fi"
2863,"Comedy,Crime"
2866,"Comedy,Drama,Romance"
2870,"Comedy,Drama"
2872,"Action,Adventure,Thriller"
2875,"Horror,Sci-Fi"
2876,"Horror,Sci-Fi"
2877,"Comedy,Drama"
2881,"Crime,Drama,Thriller"
2882,"Horror,Mystery,Sci-Fi"
2883,"Horror,Sci-Fi"
2884,"Adventure,Comedy,Family"
2885,"Comedy,Fantasy"
2886,"Adventure,Comedy,Crime"
2887,"Family,Sci-Fi"
2888,Sci-Fi
2889,"Action,Crime,Fantasy"
2890,"Action,Crime,Fantasy"
2891,"Drama,Music,Romance"
2897,"Drama,Sci-Fi"
2898,Comedy
2899,"Comedy,Drama,Romance"
2901,Comedy
2902,"Drama,War"
2903,"Action,Horror,Romance"
2906,"Action,Adventure,Drama"
2907,Drama
2909,"Drama,Romance"
2910,"Comedy,Romance"
2911,"Comedy,Romance"
2912,"Comedy,Drama,Thriller"
2913,"Comedy,Drama,Fantasy"
2914,"Action,Crime,Drama"
2918,Horror
2920,"Action,Adventure,Comedy"
2922,"Drama,Thriller"
2923,"Comedy,Romance"
2926,"Comedy,Drama,Romance"
2928,"Drama,Romance"
2932,"Horror,Sci-Fi"
2934,"Adventure,Biography,Drama"
2936,"Crime,Drama,Film-Noir"
2937,"Horror,Sci-Fi"
2938,"Crime,Drama,History"
2944,"Horror,Sci-Fi,Thriller"
2945,"Action,Adventure,Drama"
2946,"Adventure,Family,Fantasy"
2948,"Horror,Sci-Fi,Thriller"
2950,"Comedy,Romance"
2954,"Documentary,History"
2957,"Action,Comedy"
2958,"Drama,Fantasy,Horror"
2959,"Comedy,Fantasy,Music"
2962,"Comedy,Crime,Romance"
2964,"Adventure,Animation,Family"
2967,"Comedy,Drama"
2969,"Adventure,Animation,Comedy"
2974,"Comedy,Sci-Fi"
2978,"Crime,Drama,Film-Noir"
2979,"Drama,Thriller"
2980,"Comedy,Drama,Music"
2982,"Comedy,Western"
2983,Comedy
2984,"Drama,History"
2986,"Comedy,Drama,Romance"
2991,"Comedy,Drama"
2992,"Biography,Drama,History"
2993,"Comedy,Drama"
2997,"Comedy,Drama,Romance"
3002,"Comedy,Crime,Fantasy"
3004,"Adventure,Animation,Comedy"
3005,"Comedy,Mystery"
3006,"Horror,Sci-Fi,Thriller"
3008,"Romance,Thriller"
3009,"Drama,Family,Sport"
3010,"Action,Adventure,Drama"
3011,"Comedy,War"
3012,"Drama,Romance"
3016,"Action,Comedy,Drama"
3022,"Horror,Mystery,Thriller"
3025,"Comedy,Family,Music"
3027,"Biography,Drama"
3028,"Comedy,Drama,Music"
3029,"Action,Crime,Drama"
3030,"Action,Adventure,Biography"
3032,"Action,Adventure,Drama"
3039,"Crime,Drama"
3041,"Comedy,Drama,Romance"
3042,"Drama,Thriller"
3043,"Comedy,Crime"
3044,"Adventure,Comedy,Family"
3045,"Comedy,Crime,Music"
3046,Drama
3047,"Action,Drama,History"
3048,"Action,Drama"
3049,Comedy
3051,"Comedy,Drama,Fantasy"
3052,"Biography,Documentary,Music"
3053,"Action,Adventure,Horror"
3055,"Adventure,Animation,Comedy"
3057,"Drama,Romance"
3061,"Action,Adventure,Comedy"
3062,"Drama,Romance"
3063,"Drama,War"
3066,Comedy
3068,"Adventure,Comedy,Mystery"
3069,"Horror,Sci-Fi"
3070,"Adventure,Animation,Comedy"
3072,"Comedy,Family"
3074,"Drama,Thriller"
3075,"Adventure,Comedy,War"
3076,"Comedy,Horror,Sci-Fi"
3078,"Comedy,Romance,War"
3079,"Drama,Romance,War"
3080,Drama
3082,"Comedy,Musical"
3088,"Adventure,Drama,Horror"
3090,Comedy
3091,"Comedy,Drama,Romance"
3094,"Adventure,Animation,Comedy"
3097,"Crime,Horror,Mystery"
3101,"Comedy,Drama,Romance"
3103,"Drama,Family,History"
3104,"Drama,Romance"
3105,"Comedy,Crime"
3109,Comedy
3110,"Comedy,Drama,Fantasy"
3111,"Biography,Comedy,Drama"
3112,"Comedy,Drama,War"
3114,"Comedy,Fantasy,Romance"
3120,"Comedy,Family,Music"
3122,"Drama,Romance"
3123,"Action,Crime"
3125,"Adventure,Animation,Comedy"
3129,"Crime,Drama,Romance"
3130,"Drama,War"
3131,"Comedy,Romance"
3134,"Action,Adventure,Comedy"
3136,"Drama,Sport"
3138,"Action,Adventure,Fantasy"
3139,"Action,Adventure,Fantasy"
3140,"Action,Adventure,Fantasy"
3143,"Drama,Fantasy,Horror"
3144,"Adventure,War"
3145,"Horror,Thriller"
3150,Sci-Fi
3152,"Drama,Romance,War"
3155,Horror
3160,"Comedy,Romance"
3162,"Action,Adventure,Drama"
3166,"Adventure,Comedy,Drama"
3169,"Action,Drama,War"
3170,"Action,Drama,War"
3171,"Adventure,Comedy,Romance"
3172,"Action,Drama"
3175,"Adventure,Comedy,Fantasy"
3179,"Adventure,Animation,Comedy"
3183,"Comedy,Drama"
3185,"Action,Crime,Thriller"
3186,"Comedy,Drama,Romance"
3187,"Adventure,Animation,Comedy"
3189,"Comedy,War"
3192,"Action,Horror,Sci-Fi"
3194,"Biography,Drama"
3195,"Comedy,Musical"
3196,"Comedy,Crime,Drama"
3197,"Drama,Mystery,Romance"
3199,Drama
3201,"Drama,Sci-Fi,War"
3202,"Adult,Documentary"
3207,"Adventure,Animation,Comedy"
3208,"Horror,Thriller"
3211,"Animation,Comedy,Family"
3216,"Biography,Drama,History"
3217,"Horror,Thriller"
3218,"Comedy,Crime,Music"
3222,"Comedy,Musical,Romance"
3223,Western
3224,"Horror,Thriller"
3225,"Action,Adventure,Comedy"
3226,"Comedy,Drama,Romance"
3229,"Drama,Western"
3230,"Adventure,Animation,Comedy"
3231,"Comedy,Music"
3232,"Action,Comedy,Crime"
3234,"Action,Adventure"
3239,Drama
3241,"Crime,Thriller"
3244,"Action,Comedy,Crime"
3245,"Comedy,Family,Romance"
3248,"Action,Adventure,Fantasy"
3250,"Action,Adventure,Drama"
3251,"Comedy,Drama,Romance"
3252,Comedy
3254,"Comedy,Thriller"
3255,"Action,Drama"
3258,"Comedy,Drama,Romance"
3259,"Comedy,Family,Horror"
3261,"Adventure,Biography,Drama"
3263,Comedy
3265,"Comedy,Romance"
3267,"Adventure,Animation,Family"
3269,"Drama,War,Western"
3270,"Drama,Romance"
3271,"Crime,Drama,Thriller"
3272,"Comedy,Drama,Romance"
3274,"Action,Drama,Romance"
3277,"Comedy,Drama,Romance"
3278,"Action,Adventure,Fantasy"
3280,"Action,Drama,History"
3281,"Comedy,Fantasy"
3282,Horror
3283,"Crime,Drama"
3287,"Comedy,Crime,Thriller"
3288,"Adventure,Drama"
3289,"Comedy,Family,Musical"
3290,"Comedy,Crime"
3291,Documentary
3294,"Action,Adventure,Animation"
3298,"Action,Comedy,Sci-Fi"
3301,"Action,Adventure,Drama"
3304,"Crime,Drama,Musical"
3306,"Action,Adventure,Drama"
3307,"Action,Adventure,Comedy"
3308,"Action,Adventure,Fantasy"
3309,"Action,Drama,Western"
3313,"Adventure,Sci-Fi"
3314,"Comedy,Crime,Thriller"
3315,"Biography,Drama,History"
3317,"Comedy,Romance"
3319,"Comedy,Drama,Sci-Fi"
3320,"Comedy,Western"
3325,"Comedy,Crime,Romance"
3326,"Action,Adventure,Drama"
3327,"Action,Drama,History"
3328,"Comedy,Romance"
3330,Drama
3331,"Comedy,Drama,Romance"
3332,"Action,Drama,Thriller"
3333,"Adventure,Comedy,Family"
3335,"Comedy,Music"
3342,"Drama,Romance"
3343,"Comedy,Drama,Fantasy"
3344,"Comedy,Drama,Fantasy"
3347,"Comedy,Drama,Music"
3348,"Adventure,Comedy,Mystery"
3349,"Action,Adventure,Drama"
3350,"Biography,Drama,Romance"
3351,"Comedy,Crime,Romance"
3353,"Action,Comedy,Crime"
3358,"Drama,War"
3359,"Comedy,Crime,Thriller"
3360,"Action,Comedy,Crime"
3361,"Comedy,Drama,Family"
3362,"Action,Comedy"
3365,"Comedy,Drama,Romance"
3372,Comedy
3375,"Comedy,Romance,Sport"
3379,"Comedy,Crime,Music"
3380,"Crime,Drama,Thriller"
