film,filmLabel,book,bookLabel
http://www.wikidata.org/entity/Q152456,Munich,http://www.wikidata.org/entity/Q4009488,Vengeance
http://www.wikidata.org/entity/Q203560,1408,http://www.wikidata.org/entity/Q4028807,Q4028807
http://www.wikidata.org/entity/Q280918,Leaving Las Vegas,http://www.wikidata.org/entity/Q4010770,Leaving Las Vegas
http://www.wikidata.org/entity/Q378891,What Just Happened,http://www.wikidata.org/entity/Q4019279,What Just Happened?
http://www.wikidata.org/entity/Q400123,A Cruel Romance,http://www.wikidata.org/entity/Q4085748,Without a Dowry
http://www.wikidata.org/entity/Q546900,Suspiria,http://www.wikidata.org/entity/Q3978307,Suspiria de Profundis
http://www.wikidata.org/entity/Q594649,Colonel Redl,http://www.wikidata.org/entity/Q4003988,A Patriot for Me
http://www.wikidata.org/entity/Q714531,The Dawns Here Are Quiet,http://www.wikidata.org/entity/Q4053881,The Dawns Here Are Quiet
http://www.wikidata.org/entity/Q738526,Closely Watched Trains,http://www.wikidata.org/entity/Q3998257,Closely Watched Trains
http://www.wikidata.org/entity/Q948023,Dersu Uzala,http://www.wikidata.org/entity/Q4043834,Dersu Uzala
http://www.wikidata.org/entity/Q1080674,Elephant Boy,http://www.wikidata.org/entity/Q3993374,Toomai of the Elephants
http://www.wikidata.org/entity/Q1090711,Love & Pop,http://www.wikidata.org/entity/Q3992374,Topaz
http://www.wikidata.org/entity/Q1218234,The Scarlet Flower,http://www.wikidata.org/entity/Q4062116,The Scarlet Flower
http://www.wikidata.org/entity/Q1219582,Auntie Mame,http://www.wikidata.org/entity/Q4024387,Auntie Mame
http://www.wikidata.org/entity/Q1321880,Tristana,http://www.wikidata.org/entity/Q3999038,Tristana
http://www.wikidata.org/entity/Q1476266,Tokyo Decadence,http://www.wikidata.org/entity/Q3992374,Topaz
http://www.wikidata.org/entity/Q1656221,Vice Versa,http://www.wikidata.org/entity/Q4011103,Vice Versa
http://www.wikidata.org/entity/Q1767513,Safe Haven,http://www.wikidata.org/entity/Q4011187,Safe Haven
http://www.wikidata.org/entity/Q1918945,Time to Kill,http://www.wikidata.org/entity/Q3983329,A Time to Kill
http://www.wikidata.org/entity/Q2253853,To the Devil a Daughter,http://www.wikidata.org/entity/Q4004239,To the Devil a Daughter
http://www.wikidata.org/entity/Q2351289,Le Amiche,http://www.wikidata.org/entity/Q3997030,Women on Their Own
http://www.wikidata.org/entity/Q2354974,De vlaschaard,http://www.wikidata.org/entity/Q4046261,The Flax Field
http://www.wikidata.org/entity/Q2549305,An Awfully Big Adventure,http://www.wikidata.org/entity/Q4003583,An Awfully Big Adventure
http://www.wikidata.org/entity/Q2613688,The Squaw Man,http://www.wikidata.org/entity/Q3989443,The Squaw Man
http://www.wikidata.org/entity/Q2943588,Un bellissimo novembre,http://www.wikidata.org/entity/Q4003702,Q4003702
http://www.wikidata.org/entity/Q3224286,The Squaw Man,http://www.wikidata.org/entity/Q3989443,The Squaw Man
http://www.wikidata.org/entity/Q3224290,The Squaw Man,http://www.wikidata.org/entity/Q3989443,The Squaw Man
http://www.wikidata.org/entity/Q3473413,Peranmai,http://www.wikidata.org/entity/Q4053881,The Dawns Here Are Quiet
http://www.wikidata.org/entity/Q3545552,A Month in the Country,http://www.wikidata.org/entity/Q4003924,A Month in the Country
http://www.wikidata.org/entity/Q3545618,Vice Versa,http://www.wikidata.org/entity/Q4011103,Vice Versa
http://www.wikidata.org/entity/Q3635189,The Heart of Maryland,http://www.wikidata.org/entity/Q3987496,The Heart of Maryland
http://www.wikidata.org/entity/Q3902823,Full of Life,http://www.wikidata.org/entity/Q4004484,Full of Life
http://www.wikidata.org/entity/Q3976310,Studio illegale,http://www.wikidata.org/entity/Q3976309,Studio illegale
http://www.wikidata.org/entity/Q3981539,Tatuaje,http://www.wikidata.org/entity/Q3981538,Q3981538
http://www.wikidata.org/entity/Q3987493,The Heart of Maryland,http://www.wikidata.org/entity/Q3987496,The Heart of Maryland
http://www.wikidata.org/entity/Q4009792,Venuto al mondo,http://www.wikidata.org/entity/Q4009790,Venuto al mondo
http://www.wikidata.org/entity/Q4019255,What Every Woman Knows,http://www.wikidata.org/entity/Q4019256,What Every Woman Knows
http://www.wikidata.org/entity/Q4044108,Dersu Uzala,http://www.wikidata.org/entity/Q4043834,Dersu Uzala
http://www.wikidata.org/entity/Q4080569,Begushchaya po volnam,http://www.wikidata.org/entity/Q4080568,She Who Runs on the Waves
http://www.wikidata.org/entity/Q4081784,The Lonely White Sail,http://www.wikidata.org/entity/Q4081781,A White Sail Gleams
http://www.wikidata.org/entity/Q4083027,White Garments (1992 film),http://www.wikidata.org/entity/Q4083025,White Garments
http://www.wikidata.org/entity/Q4085749,Without Dowry,http://www.wikidata.org/entity/Q4085748,Without a Dowry
http://www.wikidata.org/entity/Q4086092,Easy Money,http://www.wikidata.org/entity/Q4086090,Easy Money
http://www.wikidata.org/entity/Q4088238,The Sparkling World,http://www.wikidata.org/entity/Q4088239,The Sparkling World
http://www.wikidata.org/entity/Q4096524,Diamonds for the Dictatorship of the Proletariat,http://www.wikidata.org/entity/Q4096522,Q4096522
http://www.wikidata.org/entity/Q7091301,On the Black Hill,http://www.wikidata.org/entity/Q3976843,On the Black Hill
http://www.wikidata.org/entity/Q7739176,The Heart of Maryland,http://www.wikidata.org/entity/Q3987496,The Heart of Maryland
http://www.wikidata.org/entity/Q7851675,Tugumi,http://www.wikidata.org/entity/Q3999988,Goodbye Tsugumi
http://www.wikidata.org/entity/Q7903500,Utz,http://www.wikidata.org/entity/Q4006803,Utz
http://www.wikidata.org/entity/Q7992953,When the Bough Breaks,http://www.wikidata.org/entity/Q3997970,When the Bough Breaks
http://www.wikidata.org/entity/Q13099455,The Maze Runner,http://www.wikidata.org/entity/Q4080576,The Maze Runner
http://www.wikidata.org/entity/Q15270624,Q15270624,http://www.wikidata.org/entity/Q4093044,A Bomb for the Chairman
http://www.wikidata.org/entity/Q16664100,Mercy,http://www.wikidata.org/entity/Q4074513,Gramma
http://www.wikidata.org/entity/Q19366046,The Dawns Here Are Quiet,http://www.wikidata.org/entity/Q4053881,The Dawns Here Are Quiet
http://www.wikidata.org/entity/Q45454824,Rainbow: A Private Affair,http://www.wikidata.org/entity/Q4004349,A Private Matter
http://www.wikidata.org/entity/Q51449846,Empire V,http://www.wikidata.org/entity/Q4025942,Empire V
http://www.wikidata.org/entity/Q83767,The Blue Lagoon,http://www.wikidata.org/entity/Q3822730,The Blue Lagoon
http://www.wikidata.org/entity/Q159690,The Piano Teacher,http://www.wikidata.org/entity/Q3823559,The Piano Teacher
http://www.wikidata.org/entity/Q264307,Barney's Version,http://www.wikidata.org/entity/Q3824874,Barney's Version
http://www.wikidata.org/entity/Q387603,Tales from the Darkside: The Movie,http://www.wikidata.org/entity/Q3823287,Lot No. 249
http://www.wikidata.org/entity/Q599466,The Spiral Staircase,http://www.wikidata.org/entity/Q3824008,Some Must Watch
http://www.wikidata.org/entity/Q604876,Alex Cross,http://www.wikidata.org/entity/Q3823072,Cross
http://www.wikidata.org/entity/Q622889,La Masseria Delle Allodole,http://www.wikidata.org/entity/Q3823045,Skylark Farm
http://www.wikidata.org/entity/Q689300,The Bitter Tears of Petra von Kant,http://www.wikidata.org/entity/Q3828792,The Bitter Tears of Petra von Kant
http://www.wikidata.org/entity/Q1056612,The Black Corsair,http://www.wikidata.org/entity/Q3823857,The Queen of the Caribbean
http://www.wikidata.org/entity/Q1077585,The Truce,http://www.wikidata.org/entity/Q3824693,The Truce
http://www.wikidata.org/entity/Q1141877,The Legend of Bagger Vance,http://www.wikidata.org/entity/Q3822780,The Legend of Bagger Vance
http://www.wikidata.org/entity/Q2063639,Sharpe's Eagle,http://www.wikidata.org/entity/Q3828475,Sharpe's Eagle
http://www.wikidata.org/entity/Q2793244,Cutting It Short,http://www.wikidata.org/entity/Q3824636,Cutting It Short
http://www.wikidata.org/entity/Q3520282,The Circular Staircase,http://www.wikidata.org/entity/Q3824009,The Circular Staircase
http://www.wikidata.org/entity/Q3818211,Trent's Last Case,http://www.wikidata.org/entity/Q3824759,Trent's Last Case
http://www.wikidata.org/entity/Q3823225,Jungle Adventurer,http://www.wikidata.org/entity/Q3823224,The Mountain of Light
http://www.wikidata.org/entity/Q3823853,La regina dei Caraibi,http://www.wikidata.org/entity/Q3823857,The Queen of the Caribbean
http://www.wikidata.org/entity/Q7838353,Trent's Last Case,http://www.wikidata.org/entity/Q3824759,Trent's Last Case
http://www.wikidata.org/entity/Q28055172,The Bookshop,http://www.wikidata.org/entity/Q3822825,The Bookshop
http://www.wikidata.org/entity/Q35083659,A Rough Draft,http://www.wikidata.org/entity/Q3824649,Rough Draft
http://www.wikidata.org/entity/Q108625531,Peter von Kant,http://www.wikidata.org/entity/Q3828792,The Bitter Tears of Petra von Kant
http://www.wikidata.org/entity/Q111594819,The Man from Rome,http://www.wikidata.org/entity/Q3823531,La piel del tambor
http://www.wikidata.org/entity/Q16458,The Sisterhood of the Traveling Pants 2,http://www.wikidata.org/entity/Q3899585,Forever in Blue: The Fourth Summer of the Sisterhood
http://www.wikidata.org/entity/Q534165,The Sensual Man,http://www.wikidata.org/entity/Q3894636,Paolo il caldo
http://www.wikidata.org/entity/Q645490,Metello,http://www.wikidata.org/entity/Q3855566,Metello
http://www.wikidata.org/entity/Q647044,Open Doors,http://www.wikidata.org/entity/Q3908991,Open Doors and Three Novellas
http://www.wikidata.org/entity/Q922402,Along Came a Spider,http://www.wikidata.org/entity/Q3935111,Along Came a Spider
http://www.wikidata.org/entity/Q1056740,Romanzo Criminale,http://www.wikidata.org/entity/Q3940771,Romanzo Criminale
http://www.wikidata.org/entity/Q1090766,The Facts of Murder,http://www.wikidata.org/entity/Q3927678,That Awful Mess on Via Merulana
http://www.wikidata.org/entity/Q1107144,Don't Move,http://www.wikidata.org/entity/Q3878170,Don't Move
http://www.wikidata.org/entity/Q1196384,The Lawnmower Man,http://www.wikidata.org/entity/Q3878483,The Lawnmower Man
http://www.wikidata.org/entity/Q1421068,Mysterious Skin,http://www.wikidata.org/entity/Q3869162,Mysterious Skin
http://www.wikidata.org/entity/Q1453797,Born Free,http://www.wikidata.org/entity/Q3870578,Born Free
http://www.wikidata.org/entity/Q3927746,Q3927746,http://www.wikidata.org/entity/Q3927745,These Ghosts
http://www.wikidata.org/entity/Q3927748,Ghosts – Italian Style,http://www.wikidata.org/entity/Q3927745,These Ghosts
http://www.wikidata.org/entity/Q6650904,Little Men,http://www.wikidata.org/entity/Q3902626,Little Men: Life at Plumfield with Jo’s Boys
http://www.wikidata.org/entity/Q6650905,Little Men,http://www.wikidata.org/entity/Q3902626,Little Men: Life at Plumfield with Jo’s Boys
http://www.wikidata.org/entity/Q6683390,Los de abajo,http://www.wikidata.org/entity/Q3890709,The Underdogs
http://www.wikidata.org/entity/Q7203041,Play It as It Lays,http://www.wikidata.org/entity/Q3906483,Play It as It Lays
http://www.wikidata.org/entity/Q10339199,O Grande Mentecapto,http://www.wikidata.org/entity/Q3880336,Q3880336
http://www.wikidata.org/entity/Q11863849,A Charming Mass Suicide,http://www.wikidata.org/entity/Q3902622,A Charming Mass Suicide
http://www.wikidata.org/entity/Q14387340,"Hateship, Loveship",http://www.wikidata.org/entity/Q3874589,"Hateship, Friendship, Courtship, Loveship, Marriage"
http://www.wikidata.org/entity/Q17479050,Mimì Bluette... fiore del mio giardino,http://www.wikidata.org/entity/Q3858238,Mimì Bluette... fiore del mio giardino
http://www.wikidata.org/entity/Q22000542,Ready Player One,http://www.wikidata.org/entity/Q3906523,Ready Player One
http://www.wikidata.org/entity/Q27381399,In the Gorge,http://www.wikidata.org/entity/Q3869763,Na klancu
http://www.wikidata.org/entity/Q48674014,Little Men,http://www.wikidata.org/entity/Q3902626,Little Men: Life at Plumfield with Jo’s Boys
http://www.wikidata.org/entity/Q60578357,Q60578357,http://www.wikidata.org/entity/Q3922389,Q3922389
http://www.wikidata.org/entity/Q72697912,Moffie,http://www.wikidata.org/entity/Q3860055,Moffie
http://www.wikidata.org/entity/Q761546,Blood to the Head,http://www.wikidata.org/entity/Q3948394,Young Cardinaud
http://www.wikidata.org/entity/Q1448253,I Dreamed of Africa,http://www.wikidata.org/entity/Q3964056,I Dreamed of Africa
http://www.wikidata.org/entity/Q2719752,Scusa ma ti chiamo amore,http://www.wikidata.org/entity/Q3953393,Q3953393
http://www.wikidata.org/entity/Q3483810,Silence,http://www.wikidata.org/entity/Q3960523,Silence
http://www.wikidata.org/entity/Q3967212,Sposerò Simon Le Bon,http://www.wikidata.org/entity/Q3967214,Sposerò Simon Le Bon
http://www.wikidata.org/entity/Q4366287,Under the Skin,http://www.wikidata.org/entity/Q3965250,Under the Skin
http://www.wikidata.org/entity/Q4739391,Amalia,http://www.wikidata.org/entity/Q3942329,Amalia
http://www.wikidata.org/entity/Q16618129,Sorry If I Call You Love,http://www.wikidata.org/entity/Q3953393,Q3953393
http://www.wikidata.org/entity/Q18811634,Silence,http://www.wikidata.org/entity/Q3960523,Silence
http://www.wikidata.org/entity/Q33189,Wolfhound,http://www.wikidata.org/entity/Q4123503,Q4123503
http://www.wikidata.org/entity/Q46637,Maximum Overdrive,http://www.wikidata.org/entity/Q4150572,Trucks
http://www.wikidata.org/entity/Q1083253,Cohen and Tate,http://www.wikidata.org/entity/Q4114599,The Ransom of Red Chief
http://www.wikidata.org/entity/Q1130310,The Skin I Live In,http://www.wikidata.org/entity/Q4120049,Tarantula
http://www.wikidata.org/entity/Q1440054,Up the Down Staircase,http://www.wikidata.org/entity/Q4105644,Up the Down Staircase
http://www.wikidata.org/entity/Q1759810,Marlowe,http://www.wikidata.org/entity/Q4175473,The Little Sister
http://www.wikidata.org/entity/Q1963018,Balzaminov's Marriage,http://www.wikidata.org/entity/Q4179356,"What You Seek, You Will Find (The Marriage of          Balzaminov)"
http://www.wikidata.org/entity/Q2369847,Hussar Ballad,http://www.wikidata.org/entity/Q4153662,A Long Time Ago
http://www.wikidata.org/entity/Q2529482,Chimes at Midnight,http://www.wikidata.org/entity/Q4135545,Henry IV
http://www.wikidata.org/entity/Q4088368,Blue City,http://www.wikidata.org/entity/Q4101804,Blue City
http://www.wikidata.org/entity/Q4101663,In August of 1944,http://www.wikidata.org/entity/Q4101665,August 44
http://www.wikidata.org/entity/Q4127013,The Goalkeeper,http://www.wikidata.org/entity/Q4127012,Q4127012
http://www.wikidata.org/entity/Q4131578,The Viper,http://www.wikidata.org/entity/Q4131574,Q4131574
http://www.wikidata.org/entity/Q4146327,Hot Snow,http://www.wikidata.org/entity/Q4146331,Hot Snow
http://www.wikidata.org/entity/Q4157228,Strictly Business,http://www.wikidata.org/entity/Q4114599,The Ransom of Red Chief
http://www.wikidata.org/entity/Q4158396,Radio Day,http://www.wikidata.org/entity/Q4158390,Radio Day
http://www.wikidata.org/entity/Q4171248,Soulless,http://www.wikidata.org/entity/Q4171247,Q4171247
http://www.wikidata.org/entity/Q4179350,Marriage,http://www.wikidata.org/entity/Q4179360,Marriage
http://www.wikidata.org/entity/Q4179351,Marriage,http://www.wikidata.org/entity/Q4179360,Marriage
http://www.wikidata.org/entity/Q4179357,The marriage of Balzaminov,http://www.wikidata.org/entity/Q4179356,"What You Seek, You Will Find (The Marriage of          Balzaminov)"
http://www.wikidata.org/entity/Q4179476,The Woman in the Room,http://www.wikidata.org/entity/Q4179477,The Woman in the Room
http://www.wikidata.org/entity/Q4227872,Q4227872,http://www.wikidata.org/entity/Q4101751,In the Ravine
http://www.wikidata.org/entity/Q4299844,A Hunting Accident,http://www.wikidata.org/entity/Q4167647,The Shooting Party
http://www.wikidata.org/entity/Q4312393,"Find me, Lyonya!",http://www.wikidata.org/entity/Q4161933,Dinka
http://www.wikidata.org/entity/Q4389933,"Early, Early Morning",http://www.wikidata.org/entity/Q4161933,Dinka
http://www.wikidata.org/entity/Q4400678,Q4400678,http://www.wikidata.org/entity/Q4101809,Q4101809
http://www.wikidata.org/entity/Q6462178,La Dama duende,http://www.wikidata.org/entity/Q4154359,The Phantom Lady
http://www.wikidata.org/entity/Q7531878,Siti Noerbaja,http://www.wikidata.org/entity/Q4186785,Sitti Nurbaya
http://www.wikidata.org/entity/Q7720282,The Broken Wings,http://www.wikidata.org/entity/Q4165480,Broken Wings
http://www.wikidata.org/entity/Q10725524,Q10725524,http://www.wikidata.org/entity/Q4118654,Almost a Honeymoon
http://www.wikidata.org/entity/Q11273989,Kasba,http://www.wikidata.org/entity/Q4101751,In the Ravine
http://www.wikidata.org/entity/Q15270573,The Garnet Bracelet,http://www.wikidata.org/entity/Q4147787,The Bracelet of Garnets
http://www.wikidata.org/entity/Q16639314,Q16639314,http://www.wikidata.org/entity/Q4147787,The Bracelet of Garnets
http://www.wikidata.org/entity/Q18708909,Burning Daylight: The Adventures of 'Burning Daylight' in Alaska,http://www.wikidata.org/entity/Q4127106,Burning Daylight
