id,rating,votes,spectacle,spectacle_v
292,5.9,26357.0,0.29263080123050034,0.2742372094213907
293,5.8,34599.0,0.6503033818246927,0.2742372094213907
294,6.5,103124.0,0.29263080123050034,0.2742372094213907
295,6.1,28024.0,0.2013846441807461,-0.2659276852723102
296,4.6,27009.0,0.6503033818246927,0.2742372094213907
297,6.5,65562.0,0.29263080123050034,0.2742372094213907
298,5.6,53464.0,0.29263080123050034,0.2742372094213907
299,5.4,22488.0,-0.09579490349833902,-0.2659276852723102
301,5.1,701.0,0.18144485130722846,0.051865309574846946
303,5.6,37433.0,-0.09579490349833902,-0.2659276852723102
304,4.6,17761.0,-0.09579490349833902,-0.2659276852723102
308,7.7,87649.0,0.9408221796728924,1.2129473857119824
309,7.3,20417.0,0.6503033818246927,0.2742372094213907
310,7.4,24527.0,-0.46246023464259006,-0.6152503899647843
311,7.1,8270.0,0.18144485130722846,0.051865309574846946
313,7.5,23765.0,0.33995614564468973,0.2742372094213907
314,7.6,18659.0,-0.12890238487277447,0.051865309574846946
315,7.7,6444.0,1.2175653768506283,0.8144021041150916
316,7.4,105808.0,1.3056520677258017,0.9905754858654388
317,5.3,857.0,-0.01771643494950258,0.2742372094213907
319,6.4,11945.0,0.29263080123050034,0.2742372094213907
321,7.3,301331.0,0.6503033818246927,0.2742372094213907
323,8.2,1182898.0,1.3287513267739002,1.0367740039616353
326,8.6,972077.0,1.1063794269273564,0.5920302042685478
327,7.7,46010.0,1.2175653768506283,0.8144021041150916
328,8.0,48759.0,0.21598771030661737,0.14728640457546036
329,7.8,52816.0,-0.6890070724399929,-0.7106714849653977
331,8.1,196002.0,1.2175653768506283,0.8144021041150916
332,6.9,154318.0,0.43120230269444404,0.8144021041150916
333,6.9,38518.0,0.3200163527711722,0.5920302042685478
336,7.4,13613.0,0.6303635889511752,0.5920302042685478
337,7.9,7850.0,0.3070634082224428,0.8144021041150916
338,7.0,2389.0,0.18144485130722846,0.051865309574846946
339,7.8,59121.0,0.9072181406706252,0.8144021041150916
340,7.8,69334.0,0.29263080123050034,0.2742372094213907
341,7.2,11788.0,0.141180062474076,0.5920302042685478
342,7.1,2122.0,0.6375208964098921,0.3696583044220041
344,8.5,216845.0,0.9275431366302603,0.5920302042685478
345,7.9,30793.0,0.741549538874447,0.8144021041150916
348,8.3,369294.0,1.2175653768506283,0.8144021041150916
350,6.4,753.0,0.6303635889511752,0.5920302042685478
351,6.5,2024.0,0.29263080123050034,0.2742372094213907
352,7.7,88881.0,0.741549538874447,0.8144021041150916
354,8.1,386727.0,1.8384825582940632,2.056236467001961
356,7.9,124893.0,1.1063794269273564,0.5920302042685478
357,7.5,5522.0,0.43120230269444404,0.8144021041150916
359,8.3,181895.0,0.8598927962564359,0.8144021041150916
361,7.7,64138.0,0.29263080123050034,0.2742372094213907
362,7.9,472763.0,0.9072181406706252,0.8144021041150916
363,7.2,122735.0,1.5280239675723457,1.4353192855585262
366,7.3,44590.0,0.43120230269444404,0.8144021041150916
367,7.5,6671.0,0.18144485130722846,0.051865309574846946
368,7.2,8426.0,0.29263080123050034,0.2742372094213907
375,8.1,128356.0,1.0387290865535321,0.8144021041150916
378,7.6,16623.0,0.29263080123050034,0.2742372094213907
379,8.1,19054.0,0.2836380506804416,-0.0750854952710834
380,6.7,1189.0,0.6100385929915402,0.8144021041150916
381,7.9,116660.0,0.8598927962564359,0.8144021041150916
382,7.8,68075.0,0.18144485130722846,0.051865309574846946
383,6.9,11908.0,0.29274215577221474,0.8951543908648253
384,6.1,121556.0,0.29263080123050034,0.2742372094213907
387,7.1,8265.0,0.29263080123050034,0.2742372094213907
390,7.7,59994.0,0.7283818503735291,0.8144021041150916
393,8.4,569661.0,0.7283818503735291,0.8144021041150916
396,7.2,8659.0,0.8163571867069882,0.3696583044220041
397,6.7,2329.0,0.18144485130722846,0.051865309574846946
398,7.7,25495.0,-0.15211299846258716,-0.6152503899647843
400,7.1,6445.0,0.748706846333164,0.5920302042685478
402,8.0,57109.0,1.3056520677258017,0.9905754858654388
404,7.2,1913.0,0.741549538874447,0.8144021041150916
408,6.4,2386.0,-0.1923777872957396,-0.0750854952710834
409,6.7,2240.0,-0.42219544580943763,-1.155415284658485
410,7.5,5137.0,-0.46246023464259006,-0.6152503899647843
413,7.5,31176.0,1.5280239675723457,1.4353192855585262
415,7.5,8420.0,0.29263080123050034,0.2742372094213907
419,7.7,28615.0,0.741549538874447,0.8144021041150916
